,CellIndex,FOVId,CellId,Draft mitotic state resolved,Draft mitotic state coarse,Draft M6/M7 complete,Expert mitotic state resolved,Expert mitotic state coarse
23534,11,12748,690021,M0,Non-mitotic,True,,
23535,18,12748,690028,M0,Non-mitotic,True,,
23536,29,12748,690039,M0,Non-mitotic,True,,
23537,33,12748,690043,M0,Non-mitotic,True,,
23538,3,12749,690118,M4/M5,Mitotic,True,,
23539,1,8931,690146,M6/M7,Mitotic,False,,
23540,11,12750,690227,M0,Non-mitotic,True,,
23541,12,12750,690228,M0,Non-mitotic,True,,
23542,16,12750,690232,M0,Non-mitotic,True,,
23543,18,12750,690234,M0,Non-mitotic,True,,
23544,19,12750,690235,M0,Non-mitotic,True,,
23545,24,12750,690240,M0,Non-mitotic,True,,
23546,28,12750,690244,M0,Non-mitotic,True,,
23547,29,12750,690245,M0,Non-mitotic,True,,
23548,1,8933,690260,M4/M5,Mitotic,True,,
23549,22,8933,690281,M0,Non-mitotic,True,,
23550,26,8933,690285,M0,Non-mitotic,True,,
23551,27,8933,690286,M0,Non-mitotic,True,,
23552,5,8934,690370,M0,Non-mitotic,True,,
23553,13,8934,690378,M0,Non-mitotic,True,,
23554,26,8934,690391,M0,Non-mitotic,True,,
23555,11,12754,690536,M0,Non-mitotic,True,,
23556,29,8936,690587,M0,Non-mitotic,True,,
23557,2,12756,690761,M0,Non-mitotic,True,,
23558,11,12756,690770,M0,Non-mitotic,True,,
23559,21,12756,690780,M0,Non-mitotic,True,,
23560,22,12756,690781,M0,Non-mitotic,True,,
23561,19,8938,690820,M0,Non-mitotic,True,,
23562,14,12757,690902,M0,Non-mitotic,True,,
23563,32,12757,690920,M0,Non-mitotic,True,,
23564,4,8939,690929,M0,Non-mitotic,True,,
23565,8,12758,690986,M0,Non-mitotic,True,,
23566,3,8941,691148,M0,Non-mitotic,True,,
23567,12,8941,691157,M0,Non-mitotic,True,,
23568,6,12761,691340,M0,Non-mitotic,True,,
23569,7,12761,691341,M0,Non-mitotic,True,,
23570,14,12761,691348,M0,Non-mitotic,True,,
23571,20,12761,691354,M0,Non-mitotic,True,,
23572,25,12761,691359,M0,Non-mitotic,True,,
23573,13,8943,691377,M0,Non-mitotic,True,,
23574,2,12762,691443,M0,Non-mitotic,True,,
23575,5,12762,691446,M0,Non-mitotic,True,,
23576,23,12762,691464,M0,Non-mitotic,True,,
23577,28,12762,691469,M0,Non-mitotic,True,,
23578,1,8944,691471,M6/M7,Mitotic,False,,
23579,2,8944,691472,M6/M7,Mitotic,False,,
23580,3,8944,691473,M0,Non-mitotic,True,,
23581,1,12763,691553,M0,Non-mitotic,True,,
23582,9,12763,691561,M0,Non-mitotic,True,,
23583,12,12763,691564,M0,Non-mitotic,True,,
23584,13,12763,691565,M0,Non-mitotic,True,,
23585,23,12763,691575,M0,Non-mitotic,True,,
23586,2,12764,691672,M4/M5,Mitotic,True,,
23587,5,12764,691675,M0,Non-mitotic,True,,
23588,14,12764,691684,M0,Non-mitotic,True,,
23589,4,8946,691703,M0,Non-mitotic,True,,
23590,6,8946,691705,M0,Non-mitotic,True,,
23591,9,8946,691708,M0,Non-mitotic,True,,
23592,12,8946,691711,M0,Non-mitotic,True,,
23593,6,8947,691827,M0,Non-mitotic,True,,
23594,2,12766,691903,M0,Non-mitotic,True,,
23595,22,8948,691955,M0,Non-mitotic,True,,
23596,31,8948,691964,M0,Non-mitotic,True,,
23597,10,12767,692024,M0,Non-mitotic,True,,
23598,19,12767,692033,M0,Non-mitotic,True,,
23599,1,12768,692111,M0,Non-mitotic,True,,
23600,6,12768,692116,M0,Non-mitotic,True,,
23601,8,12768,692118,M0,Non-mitotic,True,,
23602,9,12768,692119,M0,Non-mitotic,True,,
23603,20,12768,692130,M0,Non-mitotic,True,,
23604,21,12768,692131,M0,Non-mitotic,True,,
23605,22,12768,692132,M0,Non-mitotic,True,,
23606,23,12768,692133,M0,Non-mitotic,True,,
23607,26,12768,692136,M0,Non-mitotic,True,,
23608,29,12768,692139,M0,Non-mitotic,True,,
23609,36,12768,692146,M0,Non-mitotic,True,,
23610,1,8950,692155,M1/M2,Mitotic,True,,
23611,9,8950,692163,M0,Non-mitotic,True,,
23612,26,8950,692180,M3,Mitotic,True,,
23613,12,12769,692248,M0,Non-mitotic,True,,
23614,13,12769,692249,M0,Non-mitotic,True,,
23615,17,12769,692253,M0,Non-mitotic,True,,
23616,19,12769,692255,M0,Non-mitotic,True,,
23617,25,12769,692261,M0,Non-mitotic,True,,
23618,6,8952,692370,M0,Non-mitotic,True,,
23619,7,8952,692371,M0,Non-mitotic,True,,
23620,8,8952,692372,M0,Non-mitotic,True,,
23621,6,12771,692445,M0,Non-mitotic,True,,
23622,9,12771,692448,M0,Non-mitotic,True,,
23623,19,12771,692458,M0,Non-mitotic,True,,
23624,14,8953,692480,M0,Non-mitotic,True,,
23625,16,8953,692482,M0,Non-mitotic,True,,
23626,18,8953,692484,M0,Non-mitotic,True,,
23627,1,12773,692541,M0,Non-mitotic,True,,
23628,3,12773,692543,M0,Non-mitotic,True,,
23629,29,12773,692569,M0,Non-mitotic,True,,
23630,14,8955,692705,M0,Non-mitotic,True,,
23631,5,12775,692772,M0,Non-mitotic,True,,
23632,14,12775,692781,M0,Non-mitotic,True,,
23633,8,8958,692906,M0,Non-mitotic,True,,
23634,5,8959,693009,M0,Non-mitotic,True,,
23635,7,8959,693011,M0,Non-mitotic,True,,
23636,1,12778,693080,M4/M5,Mitotic,True,,
23637,11,12779,693185,M0,Non-mitotic,True,,
23638,4,8961,693205,M0,Non-mitotic,True,,
23639,8,8961,693209,M0,Non-mitotic,True,,
23640,42,12780,693293,M0,Non-mitotic,True,,
23641,20,8962,693319,M0,Non-mitotic,True,,
23642,7,12781,693374,M0,Non-mitotic,True,,
23643,27,8963,693448,M0,Non-mitotic,True,,
23644,1,12782,693496,M4/M5,Mitotic,True,,
23645,7,12782,693502,M0,Non-mitotic,True,,
23646,10,12782,693505,M0,Non-mitotic,True,,
23647,13,12782,693508,M0,Non-mitotic,True,,
23648,7,8964,693540,M0,Non-mitotic,True,,
23649,13,12783,693626,M0,Non-mitotic,True,,
23650,14,12783,693627,M6/M7,Mitotic,False,,
23651,26,12783,693639,M0,Non-mitotic,True,,
23652,30,12783,693643,M0,Non-mitotic,True,,
23653,15,12785,693846,M0,Non-mitotic,True,,
23654,17,12785,693848,M0,Non-mitotic,True,,
23655,15,8967,693880,M0,Non-mitotic,True,,
23656,4,12786,693920,M0,Non-mitotic,True,,
23657,15,12786,693931,M0,Non-mitotic,True,,
23658,6,8968,693962,M0,Non-mitotic,True,,
23659,10,8968,693966,M0,Non-mitotic,True,,
23660,13,8968,693969,M0,Non-mitotic,True,,
23661,3,12787,694017,M0,Non-mitotic,True,,
23662,13,12787,694027,M0,Non-mitotic,True,,
23663,26,12787,694040,M0,Non-mitotic,True,,
23664,31,12787,694045,M0,Non-mitotic,True,,
23665,9,8971,694143,M0,Non-mitotic,True,,
23666,10,8971,694144,M0,Non-mitotic,True,,
23667,15,12790,694337,M0,Non-mitotic,True,,
23668,20,12790,694342,M0,Non-mitotic,True,,
23669,2,12791,694441,M0,Non-mitotic,True,,
23670,9,12791,694448,M0,Non-mitotic,True,,
23671,21,12791,694460,M0,Non-mitotic,True,,
23672,22,12791,694461,M0,Non-mitotic,True,,
23673,17,8978,694695,M0,Non-mitotic,True,,
23674,1,12794,694751,M0,Non-mitotic,True,,
23675,28,12794,694778,M0,Non-mitotic,True,,
23676,29,12794,694779,M0,Non-mitotic,True,,
23677,3,8979,694800,M0,Non-mitotic,True,,
23678,4,8979,694801,M0,Non-mitotic,True,,
23679,1,12795,694881,M4/M5,Mitotic,True,,
23680,2,12795,694882,M0,Non-mitotic,True,,
23681,7,12795,694887,M0,Non-mitotic,True,,
23682,10,12795,694890,M0,Non-mitotic,True,,
23683,15,12795,694895,M0,Non-mitotic,True,,
23684,16,12795,694896,M0,Non-mitotic,True,,
23685,16,8981,694943,M0,Non-mitotic,True,,
23686,32,8981,694959,M0,Non-mitotic,True,,
23687,35,8981,694962,M0,Non-mitotic,True,,
23688,8,12796,695028,M0,Non-mitotic,True,,
23689,10,12796,695030,M0,Non-mitotic,True,,
23690,12,12796,695032,M0,Non-mitotic,True,,
23691,23,12796,695043,M0,Non-mitotic,True,,
23692,24,12796,695044,M0,Non-mitotic,True,,
23693,26,12796,695046,M0,Non-mitotic,True,,
23694,30,12796,695050,M0,Non-mitotic,True,,
23695,21,8982,695072,M0,Non-mitotic,True,,
23696,7,12799,695255,M0,Non-mitotic,True,,
23697,21,8985,695436,M0,Non-mitotic,True,,
23698,1,12801,695484,M0,Non-mitotic,True,,
23699,10,12801,695493,M0,Non-mitotic,True,,
23700,16,12801,695499,M0,Non-mitotic,True,,
23701,7,12802,695593,M0,Non-mitotic,True,,
23702,9,12802,695595,M0,Non-mitotic,True,,
23703,18,12802,695604,M0,Non-mitotic,True,,
23704,20,12802,695606,M0,Non-mitotic,True,,
23705,21,12802,695607,M0,Non-mitotic,True,,
23706,25,12802,695611,M0,Non-mitotic,True,,
23707,3,8987,695621,M0,Non-mitotic,True,,
23708,6,8988,695734,M0,Non-mitotic,True,,
23709,31,8989,695891,M0,Non-mitotic,True,,
23710,10,12809,695952,M0,Non-mitotic,True,,
23711,9,8990,695982,M0,Non-mitotic,True,,
23712,34,8990,696007,M6/M7,Mitotic,False,,
23713,35,8990,696008,M6/M7,Mitotic,False,,
23714,7,8991,696090,M0,Non-mitotic,True,,
23715,15,8991,696098,M0,Non-mitotic,True,,
23716,19,8991,696102,M0,Non-mitotic,True,,
23717,26,8991,696109,M0,Non-mitotic,True,,
23718,4,12811,696156,M0,Non-mitotic,True,,
23719,7,12811,696159,M4/M5,Mitotic,True,,
23720,3,8992,696202,M4/M5,Mitotic,True,,
23721,4,8992,696203,M0,Non-mitotic,True,,
23722,23,8992,696222,M0,Non-mitotic,True,,
23723,18,8993,696342,M6/M7,Mitotic,False,,
23724,4,8995,696577,M0,Non-mitotic,True,,
23725,7,8995,696580,M0,Non-mitotic,True,,
23726,15,8995,696588,M0,Non-mitotic,True,,
23727,17,8995,696590,M0,Non-mitotic,True,,
23728,24,8995,696597,M0,Non-mitotic,True,,
23729,6,8996,696726,M0,Non-mitotic,True,,
23730,29,8996,696749,M0,Non-mitotic,True,,
23731,34,8996,696754,M0,Non-mitotic,True,,
23732,13,12816,696825,M0,Non-mitotic,True,,
23733,15,8997,696853,M0,Non-mitotic,True,,
23734,26,12817,696946,M0,Non-mitotic,True,,
23735,50,8999,697122,M0,Non-mitotic,True,,
23736,15,9001,697364,M0,Non-mitotic,True,,
23737,33,9001,697382,M0,Non-mitotic,True,,
23738,13,12822,697434,M0,Non-mitotic,True,,
23739,15,12822,697436,M0,Non-mitotic,True,,
23740,1,9002,697449,M4/M5,Mitotic,True,,
23741,7,9002,697455,M0,Non-mitotic,True,,
23742,15,9002,697463,M0,Non-mitotic,True,,
23743,2,12823,697532,M3,Mitotic,True,,
23744,4,12823,697534,M0,Non-mitotic,True,,
23745,9,12823,697539,M0,Non-mitotic,True,,
23746,30,12823,697560,M0,Non-mitotic,True,,
23747,31,12823,697561,M0,Non-mitotic,True,,
23748,40,12823,697570,M0,Non-mitotic,True,,
23749,14,9003,697594,M0,Non-mitotic,True,,
23750,10,12824,697670,M0,Non-mitotic,True,,
23751,1,9004,697678,M6/M7,Mitotic,False,,
23752,3,9004,697680,M0,Non-mitotic,True,,
23753,10,12825,697747,M0,Non-mitotic,True,,
23754,5,9007,697975,M0,Non-mitotic,True,,
23755,12,9007,697982,M0,Non-mitotic,True,,
23756,14,9007,697984,M0,Non-mitotic,True,,
23757,2,12829,698056,M0,Non-mitotic,True,,
23758,11,12829,698065,M0,Non-mitotic,True,,
23759,21,12830,698174,M0,Non-mitotic,True,,
23760,1,9009,698194,M6/M7,Mitotic,False,,
23761,8,9009,698201,M0,Non-mitotic,True,,
23762,17,12831,698269,M0,Non-mitotic,True,,
23763,5,9010,698287,M0,Non-mitotic,True,,
23764,6,9010,698288,M0,Non-mitotic,True,,
23765,37,9010,698319,M0,Non-mitotic,True,,
23766,12,9011,698406,M0,Non-mitotic,True,,
23767,5,9012,698488,M0,Non-mitotic,True,,
23768,2,12834,698556,M0,Non-mitotic,True,,
23769,6,9013,698582,M0,Non-mitotic,True,,
23770,12,9013,698588,M0,Non-mitotic,True,,
23771,19,9013,698595,M0,Non-mitotic,True,,
23772,33,9013,698609,M0,Non-mitotic,True,,
23773,35,9013,698611,M0,Non-mitotic,True,,
23774,16,12835,698675,M0,Non-mitotic,True,,
23775,5,9014,698689,M0,Non-mitotic,True,,
23776,4,12837,698836,M0,Non-mitotic,True,,
23777,11,12837,698843,M0,Non-mitotic,True,,
23778,27,12837,698859,M0,Non-mitotic,True,,
23779,36,12837,698868,M0,Non-mitotic,True,,
23780,16,9016,698885,M0,Non-mitotic,True,,
23781,11,9017,698991,M0,Non-mitotic,True,,
23782,14,12839,699076,M0,Non-mitotic,True,,
23783,10,9018,699101,M0,Non-mitotic,True,,
23784,17,9018,699108,M0,Non-mitotic,True,,
23785,17,12840,699189,M0,Non-mitotic,True,,
23786,18,9019,699231,M0,Non-mitotic,True,,
23787,26,9019,699239,M0,Non-mitotic,True,,
23788,9,12842,699416,M0,Non-mitotic,True,,
23789,17,12842,699424,M0,Non-mitotic,True,,
23790,28,12842,699435,M1/M2,Mitotic,True,,
23791,42,12842,699449,M0,Non-mitotic,True,,
23792,1,12843,699480,M0,Non-mitotic,True,,
23793,2,9022,699535,M6/M7,Mitotic,True,,
23794,10,9023,699635,M0,Non-mitotic,True,,
23795,11,9023,699636,M0,Non-mitotic,True,,
23796,27,9023,699652,M0,Non-mitotic,True,,
23797,33,12845,699691,M6/M7,Mitotic,False,,
23798,2,12846,699789,M4/M5,Mitotic,True,,
23799,8,12846,699802,M0,Non-mitotic,True,,
23800,10,12846,699806,M0,Non-mitotic,True,,
23801,16,12846,699818,M0,Non-mitotic,True,,
23802,5,12847,699919,M0,Non-mitotic,True,,
23803,6,12847,699920,M0,Non-mitotic,True,,
23804,12,12847,699926,M6/M7,Mitotic,False,,
23805,14,12847,699928,M0,Non-mitotic,True,,
23806,16,12847,699930,M0,Non-mitotic,True,,
23807,1,12848,699983,M0,Non-mitotic,True,,
23808,2,12848,699984,M6/M7,Mitotic,True,,
23809,6,12848,699990,M0,Non-mitotic,True,,
23810,16,12848,700011,M0,Non-mitotic,True,,
23811,12,9029,700070,M0,Non-mitotic,True,,
23812,2,12850,700174,M4/M5,Mitotic,True,,
23813,21,9031,700257,M0,Non-mitotic,True,,
23814,28,9031,700264,M0,Non-mitotic,True,,
23815,39,9031,700275,M0,Non-mitotic,True,,
23816,26,9032,700383,M0,Non-mitotic,True,,
23817,7,12852,700401,M0,Non-mitotic,True,,
23818,15,12852,700409,M0,Non-mitotic,True,,
23819,16,12852,700410,M0,Non-mitotic,True,,
23820,17,12852,700411,M0,Non-mitotic,True,,
23821,18,12852,700412,M0,Non-mitotic,True,,
23822,20,12853,700503,M0,Non-mitotic,True,,
23823,3,9034,700562,M0,Non-mitotic,True,,
23824,4,12854,700578,M0,Non-mitotic,True,,
23825,1,9035,700629,M0,Non-mitotic,True,,
23826,12,9035,700640,M0,Non-mitotic,True,,
23827,21,9035,700649,M0,Non-mitotic,True,,
23828,7,12855,700678,M0,Non-mitotic,True,,
23829,7,9036,700734,M0,Non-mitotic,True,,
23830,1,12856,700765,M0,Non-mitotic,True,,
23831,9,12856,700773,M0,Non-mitotic,True,,
23832,23,12856,700787,M0,Non-mitotic,True,,
23833,4,9037,700821,M0,Non-mitotic,True,,
23834,10,9037,700827,M0,Non-mitotic,True,,
23835,20,9037,700837,M0,Non-mitotic,True,,
23836,23,9038,700952,M0,Non-mitotic,True,,
23837,13,12858,701008,M0,Non-mitotic,True,,
23838,18,12858,701013,M0,Non-mitotic,True,,
23839,21,9039,701054,M0,Non-mitotic,True,,
23840,32,12859,701132,M0,Non-mitotic,True,,
23841,12,12860,701173,M0,Non-mitotic,True,,
23842,18,12860,701179,M0,Non-mitotic,True,,
23843,5,12861,701245,M0,Non-mitotic,True,,
23844,17,12861,701257,M0,Non-mitotic,True,,
23845,18,12861,701258,M0,Non-mitotic,True,,
23846,2,9042,701296,M0,Non-mitotic,True,,
23847,8,9042,701302,M0,Non-mitotic,True,,
23848,20,9042,701314,M0,Non-mitotic,True,,
23849,25,9042,701319,M0,Non-mitotic,True,,
23850,40,9042,701334,M6/M7,Mitotic,False,,
23851,5,12862,701340,M0,Non-mitotic,True,,
23852,8,12862,701343,M0,Non-mitotic,True,,
23853,9,12862,701344,M0,Non-mitotic,True,,
23854,14,12862,701349,M0,Non-mitotic,True,,
23855,15,12862,701350,M0,Non-mitotic,True,,
23856,16,12862,701351,M0,Non-mitotic,True,,
23857,23,12862,701358,M0,Non-mitotic,True,,
23858,13,9043,701415,M0,Non-mitotic,True,,
23859,3,12864,701552,M0,Non-mitotic,True,,
23860,20,12864,701569,M0,Non-mitotic,True,,
23861,9,9045,701621,M0,Non-mitotic,True,,
23862,11,9045,701623,M0,Non-mitotic,True,,
23863,20,9045,701632,M0,Non-mitotic,True,,
23864,21,9045,701633,M0,Non-mitotic,True,,
23865,15,9046,701718,M0,Non-mitotic,True,,
23866,21,9046,701724,M0,Non-mitotic,True,,
23867,3,12867,701740,M0,Non-mitotic,True,,
23868,8,12867,701745,M0,Non-mitotic,True,,
23869,13,12867,701750,M0,Non-mitotic,True,,
23870,31,12867,701768,M0,Non-mitotic,True,,
23871,14,12869,701851,M0,Non-mitotic,True,,
23872,6,9048,701906,M0,Non-mitotic,True,,
23873,15,9048,701915,M0,Non-mitotic,True,,
23874,18,9048,701918,M0,Non-mitotic,True,,
23875,25,9048,701925,M0,Non-mitotic,True,,
23876,2,12870,701942,M0,Non-mitotic,True,,
23877,6,12870,701946,M0,Non-mitotic,True,,
23878,7,12870,701947,M0,Non-mitotic,True,,
23879,17,12870,701957,M4/M5,Mitotic,True,,
23880,8,9049,702027,M0,Non-mitotic,True,,
23881,15,9049,702034,M0,Non-mitotic,True,,
23882,17,9049,702036,M0,Non-mitotic,True,,
23883,24,9049,702043,M0,Non-mitotic,True,,
23884,26,9049,702045,M0,Non-mitotic,True,,
23885,27,9049,702046,M0,Non-mitotic,True,,
23886,35,9049,702054,M0,Non-mitotic,True,,
23887,39,9049,702058,M0,Non-mitotic,True,,
23888,2,12871,702063,M0,Non-mitotic,True,,
23889,6,9050,702131,M0,Non-mitotic,True,,
23890,10,9051,702228,M0,Non-mitotic,True,,
23891,17,9051,702235,M0,Non-mitotic,True,,
23892,25,9051,702243,M0,Non-mitotic,True,,
23893,28,9051,702246,M0,Non-mitotic,True,,
23894,7,12874,702344,M0,Non-mitotic,True,,
23895,11,12875,702438,M0,Non-mitotic,True,,
23896,17,12875,702444,M0,Non-mitotic,True,,
23897,9,9054,702487,M0,Non-mitotic,True,,
23898,1,12876,702512,M4/M5,Mitotic,True,,
23899,4,12876,702515,M0,Non-mitotic,True,,
23900,5,12876,702516,M0,Non-mitotic,True,,
23901,6,12876,702517,M0,Non-mitotic,True,,
23902,9,12876,702520,M0,Non-mitotic,True,,
23903,5,9055,702564,M0,Non-mitotic,True,,
23904,3,9056,702652,M0,Non-mitotic,True,,
23905,11,9056,702660,M0,Non-mitotic,True,,
23906,9,12879,702790,M0,Non-mitotic,True,,
23907,31,12890,702907,M0,Non-mitotic,True,,
23908,17,9059,702969,M0,Non-mitotic,True,,
23909,20,9059,702972,M0,Non-mitotic,True,,
23910,33,9059,702985,M0,Non-mitotic,True,,
23911,43,9059,702995,M0,Non-mitotic,True,,
23912,8,12891,703006,M0,Non-mitotic,True,,
23913,11,12891,703009,M0,Non-mitotic,True,,
23914,16,12891,703014,M0,Non-mitotic,True,,
23915,19,12891,703017,M0,Non-mitotic,True,,
23916,24,12891,703022,M0,Non-mitotic,True,,
23917,26,12891,703024,M0,Non-mitotic,True,,
23918,29,12891,703027,M0,Non-mitotic,True,,
23919,2,9060,703071,M0,Non-mitotic,True,,
23920,9,12892,703118,M0,Non-mitotic,True,,
23921,11,12892,703120,M0,Non-mitotic,True,,
23922,13,12892,703122,M0,Non-mitotic,True,,
23923,14,12892,703123,M0,Non-mitotic,True,,
23924,22,12892,703131,M0,Non-mitotic,True,,
23925,25,12892,703134,M0,Non-mitotic,True,,
23926,27,12892,703136,M0,Non-mitotic,True,,
23927,37,12892,703146,M0,Non-mitotic,True,,
23928,38,12892,703147,M0,Non-mitotic,True,,
23929,7,9061,703187,M0,Non-mitotic,True,,
23930,13,9061,703193,M0,Non-mitotic,True,,
23931,26,9061,703206,M0,Non-mitotic,True,,
23932,32,9061,703212,M0,Non-mitotic,True,,
23933,1,12896,703299,M0,Non-mitotic,True,,
23934,2,12896,703300,M0,Non-mitotic,True,,
23935,5,12896,703303,M0,Non-mitotic,True,,
23936,25,12896,703323,M0,Non-mitotic,True,,
23937,35,12896,703333,M0,Non-mitotic,True,,
23938,2,9063,703364,M0,Non-mitotic,True,,
23939,10,9063,703372,M0,Non-mitotic,True,,
23940,15,9063,703377,M0,Non-mitotic,True,,
23941,29,9063,703391,M0,Non-mitotic,True,,
23942,12,12898,703416,M0,Non-mitotic,True,,
23943,14,12898,703418,M0,Non-mitotic,True,,
23944,1,9064,703459,M4/M5,Mitotic,True,,
23945,2,9064,703460,M4/M5,Mitotic,True,,
23946,7,12899,703502,M0,Non-mitotic,True,,
23947,11,12899,703506,M0,Non-mitotic,True,,
23948,20,12899,703515,M0,Non-mitotic,True,,
23949,24,12899,703519,M0,Non-mitotic,True,,
23950,25,12899,703520,M0,Non-mitotic,True,,
23951,33,12899,703528,M0,Non-mitotic,True,,
23952,4,9065,703580,M0,Non-mitotic,True,,
23953,19,12900,703625,M0,Non-mitotic,True,,
23954,22,12900,703628,M0,Non-mitotic,True,,
23955,23,12900,703629,M0,Non-mitotic,True,,
23956,29,12900,703635,M0,Non-mitotic,True,,
23957,31,12900,703637,M0,Non-mitotic,True,,
23958,32,12900,703638,M0,Non-mitotic,True,,
23959,13,12901,703711,M0,Non-mitotic,True,,
23960,15,12901,703713,M0,Non-mitotic,True,,
23961,17,12901,703715,M0,Non-mitotic,True,,
23962,25,12901,703723,M0,Non-mitotic,True,,
23963,26,12901,703724,M0,Non-mitotic,True,,
23964,27,12901,703725,M0,Non-mitotic,True,,
23965,38,12901,703736,M0,Non-mitotic,True,,
23966,4,9067,703785,M0,Non-mitotic,True,,
23967,24,9067,703805,M6/M7,Mitotic,False,,
23968,4,9068,703873,M0,Non-mitotic,True,,
23969,29,9068,703898,M0,Non-mitotic,True,,
23970,8,12904,703912,M0,Non-mitotic,True,,
23971,10,12904,703914,M0,Non-mitotic,True,,
23972,12,12904,703916,M0,Non-mitotic,True,,
23973,27,12904,703931,M0,Non-mitotic,True,,
23974,33,12904,703937,M0,Non-mitotic,True,,
23975,1,9070,704076,M0,Non-mitotic,True,,
23976,11,9070,704086,M0,Non-mitotic,True,,
23977,24,9070,704099,M0,Non-mitotic,True,,
23978,27,9070,704102,M0,Non-mitotic,True,,
23979,22,12907,704139,M0,Non-mitotic,True,,
23980,31,9071,704217,M0,Non-mitotic,True,,
23981,13,12910,704451,M0,Non-mitotic,True,,
23982,14,12910,704452,M0,Non-mitotic,True,,
23983,16,12910,704454,M0,Non-mitotic,True,,
23984,9,9074,704503,M0,Non-mitotic,True,,
23985,26,9074,704520,M0,Non-mitotic,True,,
23986,28,9074,704522,M0,Non-mitotic,True,,
23987,29,9074,704523,M0,Non-mitotic,True,,
23988,5,12911,704546,M0,Non-mitotic,True,,
23989,7,12911,704548,M0,Non-mitotic,True,,
23990,12,12911,704553,M0,Non-mitotic,True,,
23991,14,12911,704555,M0,Non-mitotic,True,,
23992,15,12911,704556,M0,Non-mitotic,True,,
23993,23,12911,704564,M0,Non-mitotic,True,,
23994,25,12911,704566,M0,Non-mitotic,True,,
23995,37,12911,704578,M0,Non-mitotic,True,,
23996,14,9075,704621,M0,Non-mitotic,True,,
23997,2,12912,704656,M0,Non-mitotic,True,,
23998,4,9076,704724,M0,Non-mitotic,True,,
23999,8,9076,704728,M0,Non-mitotic,True,,
24000,13,9076,704733,M0,Non-mitotic,True,,
24001,21,9076,704741,M0,Non-mitotic,True,,
24002,24,9076,704744,M0,Non-mitotic,True,,
24003,32,9076,704752,M0,Non-mitotic,True,,
24004,1,9077,704816,M3,Mitotic,True,,
24005,10,9077,704825,M0,Non-mitotic,True,,
24006,12,9077,704827,M0,Non-mitotic,True,,
24007,14,9077,704829,M0,Non-mitotic,True,,
24008,19,9077,704834,M0,Non-mitotic,True,,
24009,21,9077,704836,M0,Non-mitotic,True,,
24010,7,9078,704923,M0,Non-mitotic,True,,
24011,8,9078,704924,M0,Non-mitotic,True,,
24012,13,9078,704929,M0,Non-mitotic,True,,
24013,12,12917,704964,M0,Non-mitotic,True,,
24014,13,12917,704965,M0,Non-mitotic,True,,
24015,14,12917,704966,M0,Non-mitotic,True,,
24016,15,12917,704967,M0,Non-mitotic,True,,
24017,21,12917,704973,M0,Non-mitotic,True,,
24018,3,12918,705048,M0,Non-mitotic,True,,
24019,5,12918,705050,M0,Non-mitotic,True,,
24020,6,12918,705051,M0,Non-mitotic,True,,
24021,13,12918,705058,M0,Non-mitotic,True,,
24022,14,9080,705113,M0,Non-mitotic,True,,
24023,20,9080,705119,M0,Non-mitotic,True,,
24024,25,9080,705124,M0,Non-mitotic,True,,
24025,1,12919,705126,M6/M7,Mitotic,True,,
24026,5,12919,705130,M0,Non-mitotic,True,,
24027,9,12919,705134,M0,Non-mitotic,True,,
24028,22,12919,705147,M3,Mitotic,True,,
24029,24,12919,705149,M0,Non-mitotic,True,,
24030,1,12921,705248,M0,Non-mitotic,True,,
24031,14,12921,705261,M0,Non-mitotic,True,,
24032,19,12921,705266,M0,Non-mitotic,True,,
24033,34,12921,705281,M0,Non-mitotic,True,,
24034,5,9082,705320,M0,Non-mitotic,True,,
24035,14,9082,705329,M0,Non-mitotic,True,,
24036,21,9082,705336,M6/M7,Mitotic,False,,
24037,23,9082,705338,M0,Non-mitotic,True,,
24038,24,9082,705339,M0,Non-mitotic,True,,
24039,27,9082,705342,M0,Non-mitotic,True,,
24040,32,9082,705347,M0,Non-mitotic,True,,
